Product_Code,Normalized_Code,Source_URL,OEM_No,Vehicle,HS_Code,Weight_kg,Image_URL,Lifecycle_Status,Lifecycle_Note,Replacement_Out,Replacement_In,Changed
HD 751/1,HD7511,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd751/1_mann-filter.html,,,842123,0.83,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD8009,HD8009,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8009_mann-filter.html,"04 881 701, 05 824 011, 06 220 822, 07 993 042, 07 993 053, 261100001, 87608181, 8-901-769, 84161674, 84590107, 11704741",BOMAG,84212300,0.31,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 8008 X,HD8008X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8008x_mann-filter.html,"G 260 100 492 030, H 260 100 492 110",Fendt,842123,0.22,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2019-03 according to MANN-FILTER source.,,,yes
HD8011,HD8011,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8011_mann-filter.html,"078068, 90.9349.11",,84212300,0.366,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD8012,HD8012,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8012_mann-filter.html,"2470963507, 10210321, 1021 0321",SANDVIK,84212980,0.67,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD801,HD801,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd801_mann-filter.html,"200-1546, 00 0317 699 0",Claas,842123,0.87,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,New,,,yes
HD8010X,HD8010X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8010x_mann-filter.html,"G 835 860 061 030, G835860061040",Fendt,84212300,0.998,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD8013,HD8013,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8013_mann-filter.html,"9-21198, 500 35 99910, 002 334.04, 000 363 6031, 8.216.533.305, 510 606 105, A5017061, 5.003.599.910, 3360 21005, 96 0656 1001 n","AMMANN, SCHAEFF, SCHAEFFER, WIRTGEN (wirtgen Group)",842123,0.555,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,New,,,yes
HD8023,HD8023,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8023_mann-filter.html,D26730392,Fendt,842123,0.764,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,New,,,yes
HD803,HD803,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd803_mann-filter.html,"00 0598 600 0, 00 0598 600 1, 00 1142 519 0, 0.900.0462.8, 0443 7774, 04437774, AL118321, AL206468, AL206482, 3J080-15580, 6523761 M1",Claas,842123,0.779,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Replacement code: HD 803 X. Not in production since 2023-11 according to MANN-FILTER source.,HD 803 X,,yes
HD804X,HD804X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd804x_mann-filter.html,"332/R7554, AL160316, AL160771, AL203059, AL203061, JXAL203061","JCB (j, C, Bamford), JOHN DEERE",842123,0.792,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,New,,,yes
HD803X,HD803X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd803x_mann-filter.html,"00 0598 600 0, 00 0598 600 1, 00 1142 519 0, 0.900.0462.8, 0443 7774, 0900 20454, 04437774, AL118321, AL206468, AL206482, 3J080-15580, 3J080-15610, 3J080-15880, 6523761 M1, 090.0158.37",Claas,84212300,0.688,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD8024,HD8024,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8024_mann-filter.html,,Fendt,,,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,New,,,yes
HD805X,HD805X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd805x_mann-filter.html,"3I-0586, AL112936, AL203058, AL203060, 3618662M2, 703315A1, 81558479, 12733419",Claas,84212300,0.644,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD811,HD811,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd811_mann-filter.html,"72317861, H 411 101 490 100",Fendt,84212300,0.272,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD806,HD806,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd806_mann-filter.html,,"SCHULZ, TAMROCK FI -",842199,0.554,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2026-01 according to MANN-FILTER source.,,,yes
HD812,HD812,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd812_mann-filter.html,"00 1921 350 0, ACP 053 7280, 11068050, 12220353, 228568","LIEBHERR-MOBILKRANE, SCHAEFFER, TANA",84212300,1.282,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD811X,HD811X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd811x_mann-filter.html,H 411 101 490 100,Fendt,842199,0.31,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Replacement code: HD 811. Not in production since 2023-08 according to MANN-FILTER source.,HD 811,,yes
HD 8107/1,HD81071,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd8107/1_mann-filter.html,,,842123,0.876,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2012-08 according to MANN-FILTER source.,,,yes
HD 815,HD815,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd815_mann-filter.html,,,842123,0.752,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD 819,HD819,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd819_mann-filter.html,,LIEBHERR-MOBILKRANE,842123,0.744,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,New,,,yes
HD820X,HD820X,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd820x_mann-filter.html,"3153 9610, 31549610, 20639610, 31539610, V20639610, V31539610","VALTRA, VALMET (AGCO)",84212300,0.346,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 819/1,HD8191,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd819/1_mann-filter.html,,,842123,0.744,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD 819/2,HD8192,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd819/2_mann-filter.html,,,842123,0.748,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD 820,HD820,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd820x_mann-filter.html,3153 9610,"VALTRA, VALMET (AGCO)",842123,0.39,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 825/1,HD8251,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd825/1_mann-filter.html,"05 824 011, 06 220 822, 87608181, 3I1513, K210049, 8-901-769, 84161674","BOMAG, WIRTGEN (wirtgen Group) SP-",842123,0.449,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Replacement code: HD 8009. Not in production since 2015-03 according to MANN-FILTER source.,HD 8009,,yes
HD8252,HD8252,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd825/2_mann-filter.html,"800549, K-946095, N-946095, 3I-0585, 1143 566 0, AL113475, N9460-95",Claas,84212300,0.384,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD8253,HD8253,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd825/3_mann-filter.html,,,842123,0.4,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD8254,HD8254,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd825/4_mann-filter.html,"800544, 7993022, K-210049, 3I-0581, 1138 967 0, 8901769, 332/J9389, 6900/0056, ER395240, 8383426, VA262648, VA395240, 145 0161, 11991331, 11991331-7, 4881701, 1191331",Claas,84212300,0.296,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD829,HD829,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd829_mann-filter.html,"80632896, 11313139, 154933",Volvo,84212300,0.38,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 826,HD826,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd826_mann-filter.html,,,842123,0.758,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2013-05 according to MANN-FILTER source.,,,yes
HD 828,HD828,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd828_mann-filter.html,,,842123,0.76,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2013-11 according to MANN-FILTER source.,,,yes
HD 825/7,HD8257,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd825/7_mann-filter.html,,,842123,0.805,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD 829/1,HD8291,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd829/1_mann-filter.html,,,842123,0.809,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2012-09 according to MANN-FILTER source.,,,yes
HD 830/2,HD8302,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd830/2_mann-filter.html,,,842123,0.621,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD832,HD832,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd832_mann-filter.html,"72282237, 87350777, PM50V00017S001, PW50V00011F1, 2343-6005, 2471-9045, K 10277635, K1024886, 68241-62150, 7004866, 7005889","CASE CONSTRUCTION, DOOSAN DX -, KOBELCO, KUBOTA, NEW HOLLAND CONSTRUCTION E, YANMAR",84212300,0.372,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 829/2,HD8292,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd829/2_mann-filter.html,062625,OFF-HIGHWAY APPLICATIONS,842123,0.757,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2013-09 according to MANN-FILTER source.,,,yes
HD 830/3,HD8303,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd830/3_mann-filter.html,,,842123,0.631,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD834,HD834,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd834_mann-filter.html,"FZJ3180A002A, 22460-22120, 22L-60-22120, 3EC-66-54170",KOMATSU PC,84212300,0.402,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 833/1,HD8331,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd833/1_mann-filter.html,,,842123,0.779,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2013-10 according to MANN-FILTER source.,,,yes
HD 835,HD835,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd835_mann-filter.html,,,842123,0.84,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD 839,HD839,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd839_mann-filter.html,"6433356, 1076 5965",,842123,0.779,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2012-11 according to MANN-FILTER source.,,,yes
HD 836,HD836,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd836_mann-filter.html,,,842123,0.631,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2012-08 according to MANN-FILTER source.,,,yes
HD 836/1,HD8361,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd836/1_mann-filter.html,,,842123,0.641,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2013-02 according to MANN-FILTER source.,,,yes
HD846,HD846,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846_mann-filter.html,"07 993 046, 07993014, 7993014, Z2750592, 134-0964, 3I-0582, 3I0625, 4C6860, 2611/00046, 6900/0051, AL203058, AXE14584, 3618662M1, 3618662M2, 64115773, 73832473, 86513279, E8NNF882BA, F 008233, F 36186621, 4051572",Claas,84212300,0.636,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD840,HD840,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd840_mann-filter.html,"72281464, 72281484, 72284848, YR52V01003P2, PW50V00012R200, PW52V01001R100, PW52V01001R200, PW52V01002P1, YR 52V01002P1, YR 52V01003P1, YR 52V01003P2, YR52V01001R100, 51441620, 72150036, 72285428, 72285429, 72285430, 72285860, 72285891","CASE CONSTRUCTION, KOBELCO, NEW HOLLAND CONSTRUCTION E",84212300,0.238,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD8362,HD8362,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd836/2_mann-filter.html,"0.900.0462.8, 0443 7774, 04437774",,84212300,0.64,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Replacement code: HD 803 X. Not in production since 2024-04 according to MANN-FILTER source.,HD 803 X,,yes
HD8461,HD8461,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846/1_mann-filter.html,"3902287M1, 3I0625, 3713402M1, 816570, STD280487","AGCO, BOMAG, CHALLENGER (AGCO) MT, MASSEY-FERGUSON TRAKTOREN (AGCO), WIRTGEN (wirtgen Group)",84212300,0.618,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,active,,,,yes
HD 846/10,HD84610,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846/10_mann-filter.html,,,842123,0.738,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2013-10 according to MANN-FILTER source.,,,yes
HD 846/11,HD84611,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846/11_mann-filter.html,"3I-1710, F30430243",DEUTZ-FAHR (same Deutz-Fahr),842199,0.397,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2016-11 according to MANN-FILTER source.,,,yes
HD 846/2,HD8462,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846/2_mann-filter.html,,OFF-HIGHWAY APPLICATIONS,842123,0.68,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Replacement code: HD 805 X. Not in production since 2014-11 according to MANN-FILTER source.,HD 805 X,,yes
HD8463,HD8463,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846/3_mann-filter.html,"3902287M1, 3I-1507, 7R-4568, 41035303, 9-304-100079, 9-437-100079, 32/925410, 41 035 303, 31102396, 5600164594","AGCO, CATERPILLAR CP, CS, JCB (j, C, Bamford), MASSEY-FERGUSON TRAKTOREN (AGCO), WHITE 6000 -",842129,0.64,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
HD 846/4,HD8464,https://www.mann-filter.com/uk-en/catalogue/search-results/product.html/hd846/4_mann-filter.html,,,842123,0.779,https://www.mann-hummel.com/content/dam/mann-filter/pim-assets/product-shape-image/201.jpg,discontinued,Not in production since 2010-12 according to MANN-FILTER source.,,,yes
